character,season,episode,percent
Darryl,63,4,0.05098039216
Darryl,64,4,0.03191489362
Darryl,65,4,0.003875968992
Darryl,66,5,0.01968503937
Darryl,67,5,0
Darryl,68,5,0.03333333333
Darryl,69,5,0.02985074627
Darryl,70,5,0.09830508475
Darryl,71,5,0.00272479564
Darryl,72,5,0
Darryl,73,5,0
Darryl,74,5,0
Darryl,75,5,0.025
Darryl,76,5,0
Darryl,77,5,0
Darryl,78,5,0.01438848921
Darryl,79,5,0
Darryl,80,5,0
Darryl,81,5,0
Darryl,82,5,0.009646302251
Darryl,83,5,0
Darryl,84,5,0
Darryl,85,5,0
Darryl,86,5,0
Darryl,87,5,0
Darryl,88,5,0
Darryl,89,5,0.003134796238
Darryl,90,5,0
Darryl,91,5,0
Darryl,92,6,0
Darryl,93,6,0.05597014925
Darryl,94,6,0
Darryl,95,6,0
Darryl,96,6,0
Darryl,97,6,0
Darryl,98,6,0.02194357367
Darryl,99,6,0
Darryl,100,6,0
Darryl,101,6,0
Darryl,102,6,0
Darryl,103,6,0
Darryl,104,6,0
Darryl,105,6,0
Darryl,106,6,0
Darryl,107,6,0
Darryl,108,6,0
Darryl,109,6,0.03202846975
Darryl,110,6,0.0278551532
Darryl,111,6,0.01219512195
Darryl,112,6,0.01219512195
Darryl,113,6,0.08441558442
Darryl,114,6,0.01226993865
Darryl,115,6,0.02448979592
Darryl,116,7,0.02252252252
Darryl,117,7,0.01492537313
Darryl,118,7,0.0480349345
Darryl,119,7,0.02492211838
Darryl,120,7,0.05897435897
Darryl,121,7,0.09154929577
Darryl,122,7,0.006993006993
Darryl,123,7,0
Darryl,124,7,0
Darryl,125,7,0.04193548387
Darryl,126,7,0.03839732888
Darryl,127,7,0.065830721
Darryl,128,7,0.01056338028
Darryl,129,7,0.02580645161
Darryl,130,7,0.04545454545
Darryl,131,7,0
Darryl,132,7,0
Darryl,133,7,0.03448275862
Darryl,134,7,0.03278688525
Darryl,135,7,0.01145038168
Darryl,136,7,0.009118541033
Darryl,137,7,0.03018867925
Darryl,138,7,0.01945525292
Darryl,139,7,0.05465587045
Darryl,140,8,0.01824817518
Darryl,141,8,0.02904564315
Darryl,142,8,0.1545741325
Darryl,143,8,0.03745318352
Darryl,144,8,0.03169014085
Darryl,145,8,0.04938271605
Darryl,146,8,0.07165109034
Darryl,147,8,0.04609929078
Darryl,148,8,0.08026755853
Darryl,149,8,0.03095975232
Darryl,150,8,0.03501945525
Darryl,151,8,0.03164556962
Darryl,152,8,0.03494623656
Darryl,153,8,0.07931034483
Darryl,154,8,0.01632653061
Darryl,155,8,0.05
Darryl,156,8,0.01619433198
Darryl,157,8,0.09848484848
Darryl,158,8,0.02681992337
Darryl,159,8,0.00325732899
Darryl,160,8,0.01712328767
Darryl,161,8,0.05857740586
Darryl,162,8,0
Darryl,163,8,0.05084745763
Darryl,164,9,0.01339285714
Darryl,165,9,0.03716216216
Darryl,166,9,0.03829787234
Darryl,167,9,0.03459119497
Darryl,168,9,0.02054794521
Darryl,169,9,0.01413427562
Darryl,170,9,0.01023890785
Darryl,171,9,0.01863354037
Darryl,172,9,0.0380952381
Darryl,173,9,0.05928853755
Darryl,174,9,0.07116104869
Darryl,175,9,0.08480565371
Darryl,176,9,0.007220216606
Darryl,177,9,0.1346153846
Darryl,178,9,0.01153846154
Darryl,179,9,0.00998003992
Darryl,180,9,0.004566210046
Darryl,181,9,0.03773584906
Darryl,182,9,0
Darryl,183,9,0.04273504274
Darryl,184,9,0.02879581152
Darryl,185,9,0.05976095618
Darryl,186,9,0.03703703704
Phyllis,1,1,0.008733624454
Phyllis,2,1,0
Phyllis,3,1,0
Phyllis,4,1,0.02057613169
Phyllis,5,1,0.01843317972
Phyllis,6,1,0
Phyllis,7,2,0.03891050584
Phyllis,8,2,0.02120141343
Phyllis,9,2,0.007092198582
Phyllis,10,2,0.01880877743
Phyllis,11,2,0.01115241636
Phyllis,12,2,0
Phyllis,13,2,0.0157480315
Phyllis,14,2,0.003649635036
Phyllis,15,2,0.01454545455
Phyllis,16,2,0.01805054152
Phyllis,17,2,0.01793721973
Phyllis,18,2,0.008241758242
Phyllis,19,2,0
Phyllis,20,2,0.003831417625
Phyllis,21,2,0.03214285714
Phyllis,22,2,0.01485148515
Phyllis,23,2,0.0193236715
Phyllis,24,2,0
Phyllis,25,2,0.00790513834
Phyllis,26,2,0.01428571429
Phyllis,27,2,0.046692607
Phyllis,28,2,0.01917808219
Phyllis,29,3,0.02040816327
Phyllis,30,3,0.006688963211
Phyllis,31,3,0.01908396947
Phyllis,32,3,0.01260504202
Phyllis,33,3,0.007633587786
Phyllis,34,3,0.009389671362
Phyllis,35,3,0.03076923077
Phyllis,36,3,0.01687763713
Phyllis,37,3,0.005235602094
Phyllis,38,3,0.02489626556
Phyllis,39,3,0.009174311927
Phyllis,40,3,0.03717472119
Phyllis,41,3,0.01449275362
Phyllis,42,3,0
Phyllis,43,3,0.08287292818
Phyllis,44,3,0
Phyllis,45,3,0
Phyllis,46,3,0.01117318436
Phyllis,47,3,0
Phyllis,48,3,0.003703703704
Phyllis,49,3,0.04109589041
Phyllis,50,3,0.003546099291
Phyllis,51,3,0.009259259259
Phyllis,52,4,0.008213552361
Phyllis,53,4,0.02376599634
Phyllis,54,4,0.01651376147
Phyllis,55,4,0.004424778761
Phyllis,56,4,0.03365384615
Phyllis,57,4,0.007117437722
Phyllis,58,4,0.01716738197
Phyllis,59,4,0
Phyllis,60,4,0.003546099291
Phyllis,61,4,0.04090909091
Phyllis,62,4,0.009677419355
Phyllis,63,4,0.02745098039
Phyllis,64,4,0.01063829787
Phyllis,65,4,0.03100775194
Phyllis,66,5,0.03149606299
Phyllis,67,5,0.01351351351
Phyllis,68,5,0.02592592593
Phyllis,69,5,0.08582089552
Phyllis,70,5,0.01355932203
Phyllis,71,5,0
Phyllis,72,5,0.006153846154
Phyllis,73,5,0.01006711409
Phyllis,74,5,0.006191950464
Phyllis,75,5,0.07916666667
Phyllis,76,5,0.01030927835
Phyllis,77,5,0.01526717557
Phyllis,78,5,0.02637889688
Phyllis,79,5,0.01265822785
Phyllis,80,5,0.003937007874
Phyllis,81,5,0.03666666667
Phyllis,82,5,0
Phyllis,83,5,0.0101010101
Phyllis,84,5,0.01123595506
Phyllis,85,5,0.006472491909
Phyllis,86,5,0.00390625
Phyllis,87,5,0.01811594203
Phyllis,88,5,0.003472222222
Phyllis,89,5,0.0407523511
Phyllis,90,5,0.09124087591
Phyllis,91,5,0.01465201465
Phyllis,92,6,0.02108433735
Phyllis,93,6,0.007462686567
Phyllis,94,6,0.04290429043
Phyllis,95,6,0.005434782609
Phyllis,96,6,0.00283286119
Phyllis,97,6,0.006349206349
Phyllis,98,6,0.02821316614
Phyllis,99,6,0.005449591281
Phyllis,100,6,0.02024291498
Phyllis,101,6,0.02621722846
Phyllis,102,6,0.01509433962
Phyllis,103,6,0.08083832335
Phyllis,104,6,0
Phyllis,105,6,0.003787878788
Phyllis,106,6,0.01355932203
Phyllis,107,6,0.0096
Phyllis,108,6,0.003584229391
Phyllis,109,6,0.0640569395
Phyllis,110,6,0.01671309192
Phyllis,111,6,0.00406504065
Phyllis,112,6,0.01219512195
Phyllis,113,6,0
Phyllis,114,6,0.0245398773
Phyllis,115,6,0.02040816327
Phyllis,116,7,0.02702702703
Phyllis,117,7,0.01119402985
Phyllis,118,7,0.01746724891
Phyllis,119,7,0.01557632399
Phyllis,120,7,0.02051282051
Phyllis,121,7,0.0176056338
Phyllis,122,7,0.01748251748
Phyllis,123,7,0.04545454545
Phyllis,124,7,0.003246753247
Phyllis,125,7,0.009677419355
Phyllis,126,7,0.02170283806
Phyllis,127,7,0.02821316614
Phyllis,128,7,0.01056338028
Phyllis,129,7,0.03225806452
Phyllis,130,7,0.008522727273
Phyllis,131,7,0
Phyllis,132,7,0.003194888179
Phyllis,133,7,0.01034482759
Phyllis,134,7,0.008196721311
Phyllis,135,7,0.007633587786
Phyllis,136,7,0.0547112462
Phyllis,137,7,0.01509433962
Phyllis,138,7,0.01945525292
Phyllis,139,7,0.04048582996
Phyllis,140,8,0.0401459854
Phyllis,141,8,0.02904564315
Phyllis,142,8,0.02208201893
Phyllis,143,8,0.01123595506
Phyllis,144,8,0.02112676056
Phyllis,145,8,0.006172839506
Phyllis,146,8,0.006230529595
Phyllis,147,8,0.0390070922
Phyllis,148,8,0.01003344482
Phyllis,149,8,0.02167182663
Phyllis,150,8,0.01167315175
Phyllis,151,8,0.009493670886
Phyllis,152,8,0.03225806452
Phyllis,153,8,0.006896551724
Phyllis,154,8,0
Phyllis,155,8,0.01428571429
Phyllis,156,8,0.008097165992
Phyllis,157,8,0.02272727273
Phyllis,158,8,0.0153256705
Phyllis,159,8,0.02931596091
Phyllis,160,8,0.03424657534
Phyllis,161,8,0.004184100418
Phyllis,162,8,0.003558718861
Phyllis,163,8,0.01694915254
Phyllis,164,9,0.004464285714
Phyllis,165,9,0.003378378378
Phyllis,166,9,0.008510638298
Phyllis,167,9,0.01572327044
Phyllis,168,9,0
Phyllis,169,9,0
Phyllis,170,9,0.04778156997
Phyllis,171,9,0.03726708075
Phyllis,172,9,0.04285714286
Phyllis,173,9,0.03162055336
Phyllis,174,9,0.02247191011
Phyllis,175,9,0.01060070671
Phyllis,176,9,0
Phyllis,177,9,0.003846153846
Phyllis,178,9,0.02307692308
Phyllis,179,9,0.01996007984
Phyllis,180,9,0.03652968037
Phyllis,181,9,0.01886792453
Phyllis,182,9,0.01831501832
Phyllis,183,9,0
Phyllis,184,9,0.01047120419
Phyllis,185,9,0.01394422311
Phyllis,186,9,0.03313840156
Jan,1,1,0.05240174672
Jan,2,1,0
Jan,3,1,0.07346938776
Jan,4,1,0
Jan,5,1,0
Jan,6,1,0.02312138728
Jan,7,2,0.03501945525
Jan,8,2,0.03886925795
Jan,9,2,0
Jan,10,2,0
Jan,11,2,0
Jan,12,2,0
Jan,13,2,0.1811023622
Jan,14,2,0.1897810219
Jan,15,2,0
Jan,16,2,0
Jan,17,2,0
Jan,18,2,0
Jan,19,2,0
Jan,20,2,0
Jan,21,2,0.1964285714
Jan,22,2,0.07920792079
Jan,23,2,0
Jan,24,2,0
Jan,25,2,0.01976284585
Jan,26,2,0
Jan,27,2,0
Jan,28,2,0.1095890411
Jan,29,3,0.04761904762
Jan,30,3,0.04013377926
Jan,31,3,0.09541984733
Jan,32,3,0.05042016807
Jan,33,3,0.02671755725
Jan,34,3,0
Jan,35,3,0.1230769231
Jan,36,3,0.01265822785
Jan,37,3,0.03664921466
Jan,38,3,0
Jan,39,3,0.05504587156
Jan,40,3,0.003717472119
Jan,41,3,0
Jan,42,3,0.0233463035
Jan,43,3,0
Jan,44,3,0
Jan,45,3,0.1586206897
Jan,46,3,0.08379888268
Jan,47,3,0
Jan,48,3,0
Jan,49,3,0.03767123288
Jan,50,3,0
Jan,51,3,0.07638888889
Jan,52,4,0.01437371663
Jan,53,4,0.02925045704
Jan,54,4,0.01100917431
Jan,55,4,0.0685840708
Jan,56,4,0
Jan,57,4,0
Jan,58,4,0
Jan,59,4,0.1147540984
Jan,60,4,0.2588652482
Jan,61,4,0.004545454545
Jan,62,4,0
Jan,63,4,0
Jan,64,4,0
Jan,65,4,0.04651162791
Jan,66,5,0.009842519685
Jan,67,5,0
Jan,68,5,0.1407407407
Jan,69,5,0
Jan,70,5,0
Jan,71,5,0
Jan,72,5,0
Jan,73,5,0
Jan,74,5,0
Jan,75,5,0
Jan,76,5,0
Jan,77,5,0
Jan,78,5,0
Jan,79,5,0
Jan,80,5,0
Jan,81,5,0
Jan,82,5,0
Jan,83,5,0
Jan,84,5,0
Jan,85,5,0
Jan,86,5,0
Jan,87,5,0
Jan,88,5,0
Jan,89,5,0
Jan,90,5,0
Jan,91,5,0
Jan,92,6,0
Jan,93,6,0
Jan,94,6,0
Jan,95,6,0
Jan,96,6,0
Jan,97,6,0
Jan,98,6,0
Jan,99,6,0
Jan,100,6,0
Jan,101,6,0
Jan,102,6,0
Jan,103,6,0
Jan,104,6,0
Jan,105,6,0
Jan,106,6,0
Jan,107,6,0
Jan,108,6,0
Jan,109,6,0
Jan,110,6,0
Jan,111,6,0
Jan,112,6,0
Jan,113,6,0
Jan,114,6,0
Jan,115,6,0
Jan,116,7,0
Jan,117,7,0
Jan,118,7,0
Jan,119,7,0.04984423676
Jan,120,7,0
Jan,121,7,0
Jan,122,7,0
Jan,123,7,0
Jan,124,7,0
Jan,125,7,0
Jan,126,7,0
Jan,127,7,0
Jan,128,7,0
Jan,129,7,0
Jan,130,7,0
Jan,131,7,0.01388888889
Jan,132,7,0
Jan,133,7,0
Jan,134,7,0
Jan,135,7,0
Jan,136,7,0
Jan,137,7,0
Jan,138,7,0
Jan,139,7,0
Jan,140,8,0
Jan,141,8,0
Jan,142,8,0
Jan,143,8,0
Jan,144,8,0
Jan,145,8,0
Jan,146,8,0
Jan,147,8,0
Jan,148,8,0
Jan,149,8,0
Jan,150,8,0
Jan,151,8,0
Jan,152,8,0
Jan,153,8,0
Jan,154,8,0
Jan,155,8,0
Jan,156,8,0
Jan,157,8,0
Jan,158,8,0
Jan,159,8,0
Jan,160,8,0
Jan,161,8,0
Jan,162,8,0
Jan,163,8,0
Jan,164,9,0
Jan,165,9,0
Jan,166,9,0
Jan,167,9,0
Jan,168,9,0
Jan,169,9,0
Jan,170,9,0.0819112628
Jan,171,9,0
Jan,172,9,0
Jan,173,9,0
Jan,174,9,0
Jan,175,9,0
Jan,176,9,0
Jan,177,9,0
Jan,178,9,0.03076923077
Jan,179,9,0
Jan,180,9,0
Jan,181,9,0
Jan,182,9,0
Jan,183,9,0
Jan,184,9,0
Jan,185,9,0
Jan,186,9,0
Toby,1,1,0
Toby,2,1,0.009852216749
Toby,3,1,0
Toby,4,1,0.01646090535
Toby,5,1,0
Toby,6,1,0.02023121387
Toby,7,2,0
Toby,8,2,0.09187279152
Toby,9,2,0
Toby,10,2,0
Toby,11,2,0
Toby,12,2,0.01865671642
Toby,13,2,0.003937007874
Toby,14,2,0.003649635036
Toby,15,2,0
Toby,16,2,0.01083032491
Toby,17,2,0
Toby,18,2,0.01923076923
Toby,19,2,0.01132075472
Toby,20,2,0.003831417625
Toby,21,2,0
Toby,22,2,0
Toby,23,2,0.0193236715
Toby,24,2,0.04868913858
Toby,25,2,0.03162055336
Toby,26,2,0.02380952381
Toby,27,2,0.08560311284
Toby,28,2,0.01095890411
Toby,29,3,0.0612244898
Toby,30,3,0.02006688963
Toby,31,3,0
Toby,32,3,0.01260504202
Toby,33,3,0.003816793893
Toby,34,3,0.009389671362
Toby,35,3,0.01153846154
Toby,36,3,0.03375527426
Toby,37,3,0.02094240838
Toby,38,3,0.01659751037
Toby,39,3,0.03211009174
Toby,40,3,0
Toby,41,3,0
Toby,42,3,0
Toby,43,3,0.01104972376
Toby,44,3,0.01612903226
Toby,45,3,0.01034482759
Toby,46,3,0.04748603352
Toby,47,3,0.03238866397
Toby,48,3,0
Toby,49,3,0.02397260274
Toby,50,3,0.01418439716
Toby,51,3,0
Toby,52,4,0.01848049281
Toby,53,4,0.03290676417
Toby,54,4,0
Toby,55,4,0.004424778761
Toby,56,4,0
Toby,57,4,0.02491103203
Toby,58,4,0.0686695279
Toby,59,4,0.01639344262
Toby,60,4,0
Toby,61,4,0
Toby,62,4,0.02580645161
Toby,63,4,0.03921568627
Toby,64,4,0
Toby,65,4,0.07170542636
Toby,66,5,0.001968503937
Toby,67,5,0
Toby,68,5,0
Toby,69,5,0
Toby,70,5,0
Toby,71,5,0
Toby,72,5,0
Toby,73,5,0.09731543624
Toby,74,5,0.006191950464
Toby,75,5,0.0625
Toby,76,5,0
Toby,77,5,0
Toby,78,5,0
Toby,79,5,0
Toby,80,5,0
Toby,81,5,0
Toby,82,5,0
Toby,83,5,0
Toby,84,5,0.003745318352
Toby,85,5,0
Toby,86,5,0.01171875
Toby,87,5,0
Toby,88,5,0
Toby,89,5,0.0407523511
Toby,90,5,0
Toby,91,5,0.007326007326
Toby,92,6,0.003012048193
Toby,93,6,0.09701492537
Toby,94,6,0
Toby,95,6,0.007246376812
Toby,96,6,0.008498583569
Toby,97,6,0.04761904762
Toby,98,6,0
Toby,99,6,0.01907356948
Toby,100,6,0
Toby,101,6,0
Toby,102,6,0
Toby,103,6,0.01796407186
Toby,104,6,0.1374045802
Toby,105,6,0.007575757576
Toby,106,6,0
Toby,107,6,0.0016
Toby,108,6,0
Toby,109,6,0.007117437722
Toby,110,6,0
Toby,111,6,0.01219512195
Toby,112,6,0
Toby,113,6,0
Toby,114,6,0.01533742331
Toby,115,6,0.02857142857
Toby,116,7,0.009009009009
Toby,117,7,0.1305970149
Toby,118,7,0
Toby,119,7,0
Toby,120,7,0
Toby,121,7,0.01408450704
Toby,122,7,0.01048951049
Toby,123,7,0
Toby,124,7,0
Toby,125,7,0
Toby,126,7,0.04173622705
Toby,127,7,0
Toby,128,7,0
Toby,129,7,0
Toby,130,7,0
Toby,131,7,0
Toby,132,7,0
Toby,133,7,0
Toby,134,7,0
Toby,135,7,0.007633587786
Toby,136,7,0.01519756839
Toby,137,7,0.003773584906
Toby,138,7,0.0233463035
Toby,139,7,0.02631578947
Toby,140,8,0.01459854015
Toby,141,8,0.004149377593
Toby,142,8,0.006309148265
Toby,143,8,0.02247191011
Toby,144,8,0.02464788732
Toby,145,8,0.02469135802
Toby,146,8,0.01246105919
Toby,147,8,0
Toby,148,8,0.01003344482
Toby,149,8,0.01857585139
Toby,150,8,0
Toby,151,8,0.0253164557
Toby,152,8,0.01344086022
Toby,153,8,0.006896551724
Toby,154,8,0
Toby,155,8,0
Toby,156,8,0.07287449393
Toby,157,8,0.06060606061
Toby,158,8,0.01149425287
Toby,159,8,0
Toby,160,8,0.003424657534
Toby,161,8,0
Toby,162,8,0.02491103203
Toby,163,8,0.01694915254
Toby,164,9,0.04910714286
Toby,165,9,0.01689189189
Toby,166,9,0
Toby,167,9,0.006289308176
Toby,168,9,0.01712328767
Toby,169,9,0.03180212014
Toby,170,9,0.01706484642
Toby,171,9,0.0248447205
Toby,172,9,0.04761904762
Toby,173,9,0
Toby,174,9,0
Toby,175,9,0.02473498233
Toby,176,9,0
Toby,177,9,0.01153846154
Toby,178,9,0
Toby,179,9,0.02994011976
Toby,180,9,0
Toby,181,9,0.006289308176
Toby,182,9,0.05494505495
Toby,183,9,0.02991452991
Toby,184,9,0.01832460733
Toby,185,9,0
Toby,186,9,0.0253411306
Kelly,1,1,0
Kelly,2,1,0.009852216749
Kelly,3,1,0
Kelly,4,1,0
Kelly,5,1,0
Kelly,6,1,0
Kelly,7,2,0.02723735409
Kelly,8,2,0
Kelly,9,2,0
Kelly,10,2,0.01253918495
Kelly,11,2,0.01115241636
Kelly,12,2,0.01119402985
Kelly,13,2,0.003937007874
Kelly,14,2,0.007299270073
Kelly,15,2,0.003636363636
Kelly,16,2,0.02888086643
Kelly,17,2,0.01793721973
Kelly,18,2,0.002747252747
Kelly,19,2,0.01886792453
Kelly,20,2,0.03831417625
Kelly,21,2,0.03214285714
Kelly,22,2,0.06435643564
Kelly,23,2,0.02415458937
Kelly,24,2,0.02247191011
Kelly,25,2,0.01581027668
Kelly,26,2,0.02380952381
Kelly,27,2,0.007782101167
Kelly,28,2,0.002739726027
Kelly,29,3,0.006802721088
Kelly,30,3,0.02675585284
Kelly,31,3,0.03053435115
Kelly,32,3,0.02100840336
Kelly,33,3,0.02290076336
Kelly,34,3,0.07042253521
Kelly,35,3,0.007692307692
Kelly,36,3,0.01265822785
Kelly,37,3,0
Kelly,38,3,0.01037344398
Kelly,39,3,0
Kelly,40,3,0.007434944238
Kelly,41,3,0
Kelly,42,3,0.01167315175
Kelly,43,3,0.03314917127
Kelly,44,3,0.04838709677
Kelly,45,3,0.003448275862
Kelly,46,3,0.03910614525
Kelly,47,3,0.02024291498
Kelly,48,3,0.03703703704
Kelly,49,3,0.01369863014
Kelly,50,3,0.03191489362
Kelly,51,3,0.006944444444
Kelly,52,4,0.01232032854
Kelly,53,4,0.0365630713
Kelly,54,4,0.01467889908
Kelly,55,4,0.02876106195
Kelly,56,4,0
Kelly,57,4,0
Kelly,58,4,0.004291845494
Kelly,59,4,0.06147540984
Kelly,60,4,0
Kelly,61,4,0
Kelly,62,4,0.009677419355
Kelly,63,4,0.003921568627
Kelly,64,4,0.005319148936
Kelly,65,4,0.007751937984
Kelly,66,5,0.02362204724
Kelly,67,5,0.01351351351
Kelly,68,5,0.007407407407
Kelly,69,5,0
Kelly,70,5,0.01694915254
Kelly,71,5,0.06267029973
Kelly,72,5,0.04615384615
Kelly,73,5,0.03355704698
Kelly,74,5,0.003095975232
Kelly,75,5,0.004166666667
Kelly,76,5,0.006872852234
Kelly,77,5,0.007633587786
Kelly,78,5,0.007194244604
Kelly,79,5,0.03375527426
Kelly,80,5,0.07086614173
Kelly,81,5,0.03
Kelly,82,5,0
Kelly,83,5,0.02356902357
Kelly,84,5,0.02247191011
Kelly,85,5,0.003236245955
Kelly,86,5,0.01953125
Kelly,87,5,0.003623188406
Kelly,88,5,0.006944444444
Kelly,89,5,0.006269592476
Kelly,90,5,0.0401459854
Kelly,91,5,0
Kelly,92,6,0.02710843373
Kelly,93,6,0.01119402985
Kelly,94,6,0.01320132013
Kelly,95,6,0.005434782609
Kelly,96,6,0
Kelly,97,6,0.03174603175
Kelly,98,6,0.006269592476
Kelly,99,6,0.0136239782
Kelly,100,6,0.004048582996
Kelly,101,6,0
Kelly,102,6,0.003773584906
Kelly,103,6,0.008982035928
Kelly,104,6,0
Kelly,105,6,0
Kelly,106,6,0.03728813559
Kelly,107,6,0.0048
Kelly,108,6,0.01075268817
Kelly,109,6,0.02846975089
Kelly,110,6,0.01114206128
Kelly,111,6,0.0162601626
Kelly,112,6,0.08536585366
Kelly,113,6,0.02272727273
Kelly,114,6,0.01533742331
Kelly,115,6,0.02040816327
Kelly,116,7,0.01351351351
Kelly,117,7,0.0223880597
Kelly,118,7,0.008733624454
Kelly,119,7,0.01557632399
Kelly,120,7,0.007692307692
Kelly,121,7,0.0176056338
Kelly,122,7,0.006993006993
Kelly,123,7,0.04924242424
Kelly,124,7,0.01623376623
Kelly,125,7,0.02580645161
Kelly,126,7,0.02337228715
Kelly,127,7,0.03134796238
Kelly,128,7,0.04225352113
Kelly,129,7,0.02903225806
Kelly,130,7,0.002840909091
Kelly,131,7,0.01388888889
Kelly,132,7,0.009584664537
Kelly,133,7,0.01034482759
Kelly,134,7,0.02049180328
Kelly,135,7,0
Kelly,136,7,0.009118541033
Kelly,137,7,0.05660377358
Kelly,138,7,0.0233463035
Kelly,139,7,0.03441295547
Kelly,140,8,0.02189781022
Kelly,141,8,0.008298755187
Kelly,142,8,0.01892744479
Kelly,143,8,0.01123595506
Kelly,144,8,0.04225352113
Kelly,145,8,0.01543209877
Kelly,146,8,0.01869158879
Kelly,147,8,0.01773049645
Kelly,148,8,0.003344481605
Kelly,149,8,0.03095975232
Kelly,150,8,0.02723735409
Kelly,151,8,0.01898734177
Kelly,152,8,0.005376344086
Kelly,153,8,0.0275862069
Kelly,154,8,0.01224489796
Kelly,155,8,0.02857142857
Kelly,156,8,0.03643724696
Kelly,157,8,0.01136363636
Kelly,158,8,0.003831417625
Kelly,159,8,0
Kelly,160,8,0.04452054795
Kelly,161,8,0
Kelly,162,8,0
Kelly,163,8,0.01355932203
Kelly,164,9,0.008928571429
Kelly,165,9,0
Kelly,166,9,0
Kelly,167,9,0
Kelly,168,9,0
Kelly,169,9,0
Kelly,170,9,0
Kelly,171,9,0
Kelly,172,9,0
Kelly,173,9,0
Kelly,174,9,0
Kelly,175,9,0
Kelly,176,9,0
Kelly,177,9,0
Kelly,178,9,0
Kelly,179,9,0
Kelly,180,9,0
Kelly,181,9,0
Kelly,182,9,0
Kelly,183,9,0
Kelly,184,9,0
Kelly,185,9,0
Kelly,186,9,0.02339181287
Stanley,1,1,0.02183406114
Stanley,2,1,0.02463054187
Stanley,3,1,0.02448979592
Stanley,4,1,0.008230452675
Stanley,5,1,0.01382488479
Stanley,6,1,0.008670520231
Stanley,7,2,0.03112840467
Stanley,8,2,0.003533568905
Stanley,9,2,0.01063829787
Stanley,10,2,0.01567398119
Stanley,11,2,0.01115241636
Stanley,12,2,0.01119402985
Stanley,13,2,0
Stanley,14,2,0.01459854015
Stanley,15,2,0.007272727273
Stanley,16,2,0.01805054152
Stanley,17,2,0.03587443946
Stanley,18,2,0.01098901099
Stanley,19,2,0.01132075472
Stanley,20,2,0.007662835249
Stanley,21,2,0.003571428571
Stanley,22,2,0
Stanley,23,2,0.02415458937
Stanley,24,2,0.02247191011
Stanley,25,2,0.01185770751
Stanley,26,2,0.02857142857
Stanley,27,2,0.01556420233
Stanley,28,2,0.002739726027
Stanley,29,3,0.006802721088
Stanley,30,3,0.003344481605
Stanley,31,3,0.007633587786
Stanley,32,3,0.02100840336
Stanley,33,3,0.02290076336
Stanley,34,3,0.004694835681
Stanley,35,3,0.003846153846
Stanley,36,3,0.008438818565
Stanley,37,3,0.01047120419
Stanley,38,3,0.00622406639
Stanley,39,3,0.01834862385
Stanley,40,3,0.02973977695
Stanley,41,3,0.009661835749
Stanley,42,3,0.003891050584
Stanley,43,3,0.01104972376
Stanley,44,3,0.005376344086
Stanley,45,3,0
Stanley,46,3,0.01117318436
Stanley,47,3,0.008097165992
Stanley,48,3,0.003703703704
Stanley,49,3,0
Stanley,50,3,0.04255319149
Stanley,51,3,0.002314814815
Stanley,52,4,0.01848049281
Stanley,53,4,0.009140767824
Stanley,54,4,0.0128440367
Stanley,55,4,0.01548672566
Stanley,56,4,0.004807692308
Stanley,57,4,0.03558718861
Stanley,58,4,0.008583690987
Stanley,59,4,0
Stanley,60,4,0.003546099291
Stanley,61,4,0.004545454545
Stanley,62,4,0.01290322581
Stanley,63,4,0.09019607843
Stanley,64,4,0
Stanley,65,4,0.001937984496
Stanley,66,5,0.0157480315
Stanley,67,5,0.01351351351
Stanley,68,5,0.007407407407
Stanley,69,5,0.003731343284
Stanley,70,5,0.003389830508
Stanley,71,5,0
Stanley,72,5,0.009230769231
Stanley,73,5,0
Stanley,74,5,0.01238390093
Stanley,75,5,0.01666666667
Stanley,76,5,0.006872852234
Stanley,77,5,0.01908396947
Stanley,78,5,0.06714628297
Stanley,79,5,0.02953586498
Stanley,80,5,0.007874015748
Stanley,81,5,0.006666666667
Stanley,82,5,0.003215434084
Stanley,83,5,0.006734006734
Stanley,84,5,0.02621722846
Stanley,85,5,0.01294498382
Stanley,86,5,0.01171875
Stanley,87,5,0.003623188406
Stanley,88,5,0.003472222222
Stanley,89,5,0.03761755486
Stanley,90,5,0.003649635036
Stanley,91,5,0.007326007326
Stanley,92,6,0.03614457831
Stanley,93,6,0.007462686567
Stanley,94,6,0.009900990099
Stanley,95,6,0.01268115942
Stanley,96,6,0
Stanley,97,6,0.003174603175
Stanley,98,6,0.009404388715
Stanley,99,6,0.00272479564
Stanley,100,6,0.02429149798
Stanley,101,6,0.01498127341
Stanley,102,6,0.007547169811
Stanley,103,6,0.01497005988
Stanley,104,6,0
Stanley,105,6,0.003787878788
Stanley,106,6,0
Stanley,107,6,0.0048
Stanley,108,6,0.003584229391
Stanley,109,6,0.03914590747
Stanley,110,6,0.00278551532
Stanley,111,6,0
Stanley,112,6,0.006097560976
Stanley,113,6,0.00974025974
Stanley,114,6,0.006134969325
Stanley,115,6,0.008163265306
Stanley,116,7,0.009009009009
Stanley,117,7,0.01119402985
Stanley,118,7,0.008733624454
Stanley,119,7,0.01246105919
Stanley,120,7,0.01282051282
Stanley,121,7,0.02464788732
Stanley,122,7,0.01048951049
Stanley,123,7,0.003787878788
Stanley,124,7,0.02272727273
Stanley,125,7,0.01935483871
